개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
4080000,408000001219920001,1992-10-20,,폐업,2017-08-22,,,2017-08-22,0,,17584,으뜸가축약품,I,000,2026-03-26 22:37:56,경기도 안성시 남파로 163 (금산동),폐업,0002,03,,223811.30336848     ,390548.210813434    ,경기도 안성시 금산동 73-9 ,2017-08-22 13:28:40
4080000,408000001219970001,1997-10-21,,폐업,2010-05-07,,,,0,,,미래가축약품,I,000,2026-03-26 22:37:56,,폐업,0002,03,,217247.088030349    ,395190.703208802    ,경기도 안성시 양성면 동항리 693-4 ,2010-05-07 18:17:49
4080000,408000001220000001,2000-08-10,,폐업,2013-12-01,,,,0,,,(주)넬바이오텍,I,L00,2026-03-26 22:37:56,경기도 안성시 삼죽면 덕산공단길 24,폐업,0002,03,,233581.055162967    ,397499.689971195    ,경기도 안성시 삼죽면 덕산리 808-15 ,2013-12-03 15:11:09
4080000,408000001220010001,2001-12-31,,폐업,2008-12-31,,,,0,,,신한동물약품,I,000,2026-03-26 22:37:56,경기도 안성시 죽산면 죽주로 307,폐업,0002,03,,238046.579321734    ,397357.72569608     ,경기도 안성시 죽산면 죽산리 134-5 ,2008-12-31 09:19:13
4080000,408000001220010002,2001-11-26,,폐업,2011-03-28,,,,0,,,(주)명성가축약품,I,L00,2026-03-26 22:37:56,경기도 안성시 안성맞춤대로 1180 (당왕동),폐업,0002,03,,223766.728865035    ,390732.658141936    ,경기도 안성시 당왕동 158-1 ,2011-03-28 13:41:14
4080000,408000001220020001,2002-10-08,,폐업,2009-04-20,,,,0,,,중앙가축약품,I,000,2026-03-26 22:37:56,,폐업,0002,03,,225447.800942741    ,390263.261520749    ,경기도 안성시 가사동 25-1 ,2009-04-20 15:11:34
4080000,408000001220030001,2003-04-03,,폐업,2006-05-26,,,,0,,,(주)빅바이오젠,I,000,2026-03-26 22:37:57,경기도 안성시 중앙로302번길 4 (석정동),폐업,0002,03,,223188.677253528    ,389953.628741002    ,경기도 안성시 석정동 247-3 ,2006-05-26 10:25:41
4080000,408000001220060001,2006-07-21,,폐업,2008-12-02,,,,67,,,백제가축약품,I,000,2026-03-26 22:37:57,,폐업,0002,03,,225438.896888801    ,390147.305651047    ,경기도 안성시 가사동 75-2 ,2009-02-20 10:37:03
4080000,408000001220060002,2006-12-28,,폐업,2013-09-02,,,,65.28,,,안성축협가축약품,I,L00,2026-03-26 22:37:57,경기도 안성시 안성맞춤대로 833 (계동),폐업,0002,03,0316750964,223771.205358289    ,387484.797282739    ,경기도 안성시 계동 85-3 ,2013-09-02 11:53:49
4080000,408000001220080001,2008-09-08,,폐업,2015-12-15,,,,141.3,,17519,케이엠바이오텍,I,000,2026-03-26 22:37:57,"경기도 안성시 죽산면 죽산초교길 15, 1층",폐업,0002,03,,237305.275966078    ,397161.922529079    ,경기도 안성시 죽산면 죽산리 419 상가1층 ,2015-12-15 15:55:45
4080000,408000001220080002,2008-12-17,,폐업,2013-07-05,,,,67,,,백제가축약품,I,000,2026-03-26 22:37:57,,폐업,0002,03,0316710124,225438.896888801    ,390147.305651047    ,경기도 안성시 가사동 75-2 ,2013-07-08 15:58:43
4080000,408000001220110001,2011-03-28,,폐업,2014-03-12,,,,392.25,,17596,성심동물약품,I,000,2026-03-26 22:37:57,경기도 안성시 안성맞춤대로 944 (도기동),폐업,0002,03,,223935.285043952    ,388555.56073032     ,경기도 안성시 도기동 52-3 ,2014-03-12 14:37:23
4080000,408000001220120001,2012-02-24,,폐업,2014-06-16,,,,163.24,,17539,하베스,I,000,2026-03-26 22:37:57,경기도 안성시 실왕길 39 (당왕동),폐업,0002,03,,223588.427358267    ,391607.704483035    ,경기도 안성시 당왕동 350 ,2014-06-16 10:01:10
4080000,408000001220170001,2017-02-02,,폐업,2022-06-30,,,2022-06-30,296.7,,17583,다사랑동물약품,I,000,2026-03-26 22:37:57,경기도 안성시 도기4길 4 (도기동),폐업,0002,03,,223560.52739622     ,389205.190989173    ,경기도 안성시 도기동 139-22 ,2022-06-30 09:20:10
4080000,408000001220170002,2017-03-15,,폐업,2020-12-01,,,2020-12-01,223.72,,17607,(주)바이오라인,I,000,2026-03-26 22:37:57,경기도 안성시 서운면 제4산단3로1길 9,폐업,0002,03,,222848.757334404    ,383122.186073155    ,경기도 안성시 서운면 양촌리 470 ,2020-12-01 19:43:37
4080000,408000001220170003,2017-07-10,,폐업,2019-08-28,,,2019-08-28,894.96,,17548,주식회사 헬로우팜,I,000,2026-03-26 22:37:57,경기도 안성시 공도읍 대림동산길 27,폐업,0002,03,0316519941,217980.1891612      ,390095.735630452    ,,2019-08-29 12:40:09
4080000,408000001220170004,2017-08-09,,폐업,2021-10-05,,,2021-10-05,198,,17512,안성누리동물약품,I,000,2026-03-26 22:37:57,경기도 안성시 삼죽면 용두동길 2,폐업,0002,03,0316775740,235067.938918972    ,397006.254136574    ,경기도 안성시 삼죽면 용월리 16-1 ,2021-10-06 15:44:20
4080000,408000001220170005,2017-11-15,,폐업,2018-02-23,,,2018-02-23,190.23,,17529,동남가축약품,I,000,2026-03-26 22:37:57,경기도 안성시 일죽면 서동대로 7414,폐업,0002,03,,241737.941875873    ,398914.83870533     ,경기도 안성시 일죽면 송천리 478-3 ,2018-02-23 16:35:47
4080000,408000001220110002,2011-03-28,,영업/정상,,,,,156.45,,17509,명성가축약품,I,000,2026-03-26 22:37:57,경기도 안성시 보개면 남사당로 98,정상,0000,01,,226472.778036744    ,391735.131838132    ,경기도 안성시 보개면 구사리 259-10 ,2021-01-16 18:20:29
4080000,408000001220150001,2015-12-17,,영업/정상,,,,,73.61,,17601,케이엠바이오텍주식회사,I,L00,2026-03-26 22:37:57,"경기도 안성시 미양면 마산길 2, 2층 1호",정상,0000,01,0316922353,219150.614150638    ,385930.757254335    ,경기도 안성시 미양면 양지리 194-1 ,2021-10-08 15:13:21
4080000,408000001220160001,2016-07-04,,영업/정상,,,,,288.56,,17516,한도가축약품,I,000,2026-03-26 22:37:57,"경기도 안성시 삼죽면 서동대로 6320, 2층",정상,0000,01,,232463.218154718    ,395040.139538045    ,경기도 안성시 삼죽면 진촌리 395-1 ,2024-07-05 13:39:35
4080000,408000001220190001,2019-03-15,,영업/정상,,,,,182.75,,17600,제이비바이오팜(주),I,L00,2026-03-26 22:37:57,경기도 안성시 미양면 안성맞춤대로 571-63,정상,0000,01,0316779811,221859.489592684    ,385449.857594817    ,경기도 안성시 미양면 보체리 222-15 ,2022-03-21 11:09:53
4080000,408000001220210001,2021-01-06,,영업/정상,,,,,599.67,,17607,주식회사 솔벳,I,000,2026-03-26 22:37:57,"경기도 안성시 서운면 제4산단4로 34, A동 1층",정상,0000,01,,222872.039587522    ,383555.251856824    ,경기도 안성시 서운면 양촌리 461 ,2022-12-07 09:50:49
4080000,408000001220210002,2021-10-25,,영업/정상,,,,,92,,17512,누리팜(주),I,000,2026-03-26 22:37:57,경기도 안성시 삼죽면 용두동길 2,정상,0000,01,,235067.938918972    ,397006.254136574    ,경기도 안성시 삼죽면 용월리 16-1 ,2023-02-24 13:20:25
4080000,408000001220220002,2022-04-11,,영업/정상,,,,,190.08,,17553,용마로지스(주) 안성사업소,I,L00,2026-03-26 22:37:57,경기도 안성시 원곡면 뱀골길 3,정상,0000,01,0232906430,211977.141245829    ,394317.609632078    ,경기도 안성시 원곡면 지문리 487 ,2026-01-19 11:13:36
4080000,408000001219880002,1988-08-11,,영업/정상,,,,,0,,17529,일죽가축약품,I,000,2026-03-26 22:37:56,경기도 안성시 일죽면 금일로 458-9,정상,0000,01,,242524.350781419    ,399064.038761701    ,경기도 안성시 일죽면 송천리 247-6 ,2024-06-14 10:21:42
4090000,409000001220250001,2025-11-16,,폐업,2026-04-17,,,2026-04-17,0,,10136,주식회사 새찬바이오,U,000,2026-04-18 03:03:03,"경기도 김포시 고촌읍 아라육로 80, WJ 물류센터 2층 213호",폐업,0002,03,,181364.666171519    ,454346.768247863    ,경기도 김포시 고촌읍 전호리 719 WJ 물류센터 ,2026-04-17 13:17:38
4090000,409000001220260001,2026-01-28,,영업/정상,,,,,,,10025,우리동물약품,I,000,2026-01-29 21:02:30,"경기도 김포시 월곶면 군하로 107-1, 3호",정상,0000,01,,161148.383251088    ,466904.161382516    ,경기도 김포시 월곶면 갈산리 518-9 ,2026-01-28 09:34:53
4090000,409000001220080001,2008-03-21,,폐업,2015-04-24,,,,0,,10016,이화팜텍(주),I,000,2025-12-15 16:15:28,경기도 김포시 통진읍 서암로183번길 25,폐업,0002,03,,164782.611750076    ,466652.336095783    ,경기도 김포시 통진읍 서암리 ,2015-04-24 17:32:05
4090000,409000001220260002,2026-04-13,,영업/정상,,,,,,,10109,주식회사 하나벳,I,000,2026-04-14 21:02:33,"경기도 김포시 봉화로 3-23, 1층 102호 (사우동)",정상,0000,01,,174899.97896562     ,457213.961131751    ,경기도 김포시 사우동 251-3 ,2026-04-13 09:56:51
4090000,409000001219910001,1991-05-15,,폐업,2006-03-14,,,,0,,,한빛축산,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 김포시 통진읍 마송리 ,2006-03-14 17:25:59
4090000,409000001220210001,2021-08-13,,영업/정상,,,,,,,10136,주식회사 원진메디팜,I,000,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로 80, WJ 물류센터 226호",정상,0000,01,0319868101,181364.666171519    ,454346.768247863    ,경기도 김포시 고촌읍 전호리 719 WJ 물류센터 226호,2021-08-13 14:13:29
4090000,409000001220020001,2002-07-16,,폐업,2008-06-04,,,,0,,,통진가축약품공사,I,000,2025-12-15 16:15:28,,폐업,0002,03,0319873993,,,경기도 김포시 통진읍 마송리 105 ,2008-06-04 18:37:28
4090000,409000001220200001,2020-02-20,,폐업,2022-05-10,,,2022-05-10,0,,10136,(주)서진팜,I,L00,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로 80, WJ 물류센터 207호",폐업,0002,03,0226761983,181364.666171519    ,454346.768247863    ,경기도 김포시 고촌읍 전호리 719 WJ 물류센터 ,2022-05-10 15:49:15
4090000,409000001219920001,1992-01-09,,영업/정상,,,,,45.68,,10019,천풍동물약품상사,I,000,2025-12-15 16:15:28,경기도 김포시 통진읍 김포대로 2248,정상,0000,01,,164362.684414923    ,465427.27445593     ,경기도 김포시 통진읍 마송리 120-1 ,2020-02-25 14:22:07
4090000,409000001220110001,2011-04-25,,영업/정상,,,,,134.93,,10101,두리무역,I,000,2025-12-15 16:15:28,"경기도 김포시 북변1로 20-8, 1층 (북변동)",정상,0000,01,,173860.393985797    ,458375.282212246    ,경기도 김포시 북변동 713 ,2020-05-25 07:03:45
4090000,409000001219990001,1999-07-05,,폐업,2002-02-02,,,,0,,,(주)남전물산,I,000,2025-12-15 16:15:28,,폐업,0002,03,,175289.141248488    ,455624.038189675    ,경기도 김포시 풍무동 421-3 ,2005-08-23 17:59:37
4140000,414000001219990001,1999-03-17,,영업/정상,,,,,120,,11027,태능가축약품(주),I,L00,2026-03-26 22:31:41,경기도 연천군 전곡읍 평화로 599-1,정상,0000,01,,205773.600447462    ,502297.460330815    ,경기도 연천군 전곡읍 전곡리 293-14 ,2022-03-24 15:34:47
4140000,414000001220040001,2004-01-03,,폐업,2025-08-05,,,2025-08-05,0,,11027,경기중앙동물약품,I,000,2026-03-26 22:31:41,경기도 연천군 전곡읍 양연로 1601,폐업,0002,03,,205759.120773098    ,502168.05023918     ,경기도 연천군 전곡읍 전곡리 292 ,2025-08-05 14:21:23
4140000,414000001220190001,2019-02-11,,폐업,2022-01-03,,,2022-01-03,0,,11038,산돌바이오,I,000,2026-03-26 22:31:41,경기도 연천군 전곡읍 온골로 17,폐업,0002,03,0318322487,206034.353847625    ,502216.375985609    ,경기도 연천군 전곡읍 전곡리 300-17 ,2022-01-03 10:02:33
4140000,414000001220140001,2014-08-19,,폐업,2015-01-21,,,,26,,,해성동물약품,I,000,2026-03-26 22:31:41,"경기도 연천군 전곡읍 은전로78번길 78-92, 1층 104호",폐업,0002,03,,,,,2015-01-21 11:36:41
4140000,414000001220040002,2004-07-05,,폐업,2008-01-04,,,,0,,,대한가축약품,I,000,2026-03-26 22:31:41,,폐업,0002,03,,192537.858897289    ,500136.6154805      ,경기도 연천군 백학면 통구리 466-17 ,2008-01-04 15:53:33
4140000,414000001220170001,2017-10-16,,영업/정상,,,,,102.3,,11013,연천가축약품,I,000,2026-03-26 22:31:41,"경기도 연천군 연천읍 연천로 394, 산과들에",정상,0000,01,,206537.571654312    ,512137.93695821     ,경기도 연천군 연천읍 현가리 28-2 산과들에 ,2025-02-06 09:13:43
4170000,417000001220030001,2002-07-19,,폐업,2010-10-22,,,,60,,,중앙가축약품,I,000,2026-03-26 22:37:25,,폐업,0002,03,,244379.718448253    ,443599.334717128    ,경기도 양평군 양평읍 공흥리 533 ,2010-10-22 16:39:04
4170000,417000001219930001,1993-03-04,,폐업,1996-02-02,,,,0,,,양평가죽약품,I,000,2026-03-26 22:37:25,,폐업,0002,03,,,,경기도 양평군 양평읍 양근리 284-1    ,2003-01-23 15:32:15
4170000,417000001219920001,1992-06-24,,폐업,1994-10-12,,,,0,,,현대가축약품상사,I,000,2026-03-26 22:37:25,,폐업,0002,03,,,,경기도 양평군 양평읍 양근리 196-9    ,2003-01-23 15:15:06
4170000,417000001219850001,1985-05-06,,폐업,1993-01-15,,,,0,,,한양가축약품,I,000,2026-03-26 22:37:25,,폐업,0002,03,,243502.149875673    ,442953.955015856    ,경기도 양평군 양평읍 양근리 227-2 ,2003-01-23 15:12:02
4170000,417000001219820001,1982-10-07,,폐업,1983-09-14,,,,0,,,옥천약품,I,000,2026-03-26 22:37:25,,폐업,0002,03,,,,경기도 양평군 양평읍 양근리 ,2003-01-23 12:01:12
4170000,417000001219820002,1982-11-07,,폐업,1983-09-14,,,,0,,,양평가축약품,I,000,2026-03-26 22:37:25,,폐업,0002,03,,243430.071317703    ,443018.334412458    ,경기도 양평군 양평읍 양근리 284-1 ,2003-01-23 15:09:04
4181000,418000001219840001,1984-11-09,,폐업,2014-05-20,,,,30,,,(주)강원 지오영,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 춘천로 66 (효자동),폐업,0002,03,0332529011,263710.511821066    ,485522.89714383     ,강원특별자치도 춘천시 효자동 683-1 ,2014-05-20 22:32:53
4181000,418000001219850001,1985-01-16,,폐업,2004-05-04,,,,60,,,춘천가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 공지로 349 (효자동),폐업,0002,03,,263942.153699699    ,485487.684294512    ,강원특별자치도 춘천시 효자동 685-8 ,2012-04-05 15:03:56
4181000,418000001220040002,2004-03-24,,폐업,2009-07-14,,,,89.63,,,강동가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 중앙로 140 (소양로4가),폐업,0002,03,0332573319,263240.403660836    ,486181.337855764    ,강원특별자치도 춘천시 소양로4가 115-7 ,2009-07-14 14:21:28
4181000,418000001220050001,2005-06-17,,폐업,2008-03-14,,,,60,,,춘천가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 공지로 349 (효자동),폐업,0002,03,,263942.153699699    ,485487.684294512    ,강원특별자치도 춘천시 효자동 685-8 ,2008-03-14 16:39:09
4181000,418000001220060001,2006-11-22,,폐업,2015-12-30,,,,3241,,24398,(주)애드바이오텍,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 동내면 거두단지1길 39,폐업,0002,03,0332614907,268610.125364766    ,485398.610453281    ,강원특별자치도 춘천시 동내면 거두리 1144 ,2015-12-30 11:33:20
4181000,418000001220090001,2009-03-31,,폐업,2020-11-09,,,2020-11-09,360,,24226,(주)청해,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 충열로 45 (우두동),폐업,0002,03,,264431.180096876    ,488751.863772497    ,강원특별자치도 춘천시 우두동 711-38 ,2020-11-09 13:59:20
4181000,418000001220090003,2009-07-15,,폐업,2012-09-04,,,,0,,24408,강동가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 동내면 학곡동2길 14,폐업,0002,03,0332573319,266905.093441133    ,481927.244906062    ,강원특별자치도 춘천시 동내면 학곡리 359-4 ,2012-09-04 11:44:04
4181000,418000001220110001,2011-04-28,,폐업,2013-09-05,,,,0,,,대성동물약품,I,000,2025-12-15 16:15:28,"강원특별자치도 춘천시 효석로9번길 4 (효자동,윤일아파트 상가 1층(1, 2호))",폐업,0002,03,0332644331,264480.184827731    ,484904.506950679    ,"강원특별자치도 춘천시 효자동 367-28 윤일아파트 상가 1층(1, 2호) ",2013-09-05 10:02:59
4181000,418000001220160001,2016-08-30,,폐업,2020-06-08,,,2020-06-08,431.4,,24407,(주)이건약품,I,L00,2025-12-15 16:15:28,강원특별자치도 춘천시 동내면 동내로 160,폐업,0002,03,,267620.879446653    ,483358.137571334    ,,2020-06-08 15:32:39
4181000,418000001220210001,2021-11-22,,폐업,2023-06-21,,,2023-06-21,,,24398,(주)애드바이오텍,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 동내면 거두단지1길 39,폐업,0002,03,0332614907,268610.125364766    ,485398.610453281    ,강원특별자치도 춘천시 동내면 거두리 1144 ,2023-06-22 09:13:55
4181000,418000001219900001,1990-01-17,,휴업,,2000-11-13,,,0,,,춘천제일가축약품,I,000,2025-12-15 16:15:28,,휴업,0001,02,,,,강원특별자치도 춘천시 낙원동 108-5    ,2003-05-29 11:32:45
4181000,418000001220090002,2009-06-10,,영업/정상,,,,,0,,24408,그린가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 동내면 학곡서3길 20-24,정상,0000,01,0332563685,266626.927426385    ,481665.828067359    ,강원특별자치도 춘천시 동내면 학곡리 320-10 ,2023-10-31 16:39:01
4181000,418000001220120001,2012-09-04,,영업/정상,,,,,161.1,,24412,(주)일성,I,L00,2025-12-15 16:15:28,강원특별자치도 춘천시 신동면 정족1길 6,정상,0000,01,0332573319,264513.895761355    ,481251.378917888    ,강원특별자치도 춘천시 신동면 정족리 377-1 ,2022-01-20 16:03:46
4181000,418000001220160002,2016-09-01,,영업/정상,,,,,106.68,,24277,(주)케이앤씨바이오,I,L00,2025-12-15 16:15:28,"강원특별자치도 춘천시 효평길 101, 4층 (후평동)",정상,0000,01,,265606.404022422    ,486742.129395905    ,,2016-09-02 10:50:17
4181000,418000001220190001,2019-03-05,,영업/정상,,,,,0,,24210,(주)강원지오영,I,000,2025-12-15 16:15:28,강원특별자치도 춘천시 동면 소양강로 423,정상,0000,01,0332542310,266399.247688763    ,491155.927237049    ,강원특별자치도 춘천시 동면 장학리 433-5 ,2019-03-05 16:38:00
4181000,418100001220240001,2024-10-24,,영업/정상,,,,,,,24437,펫웰비 주식회사,I,000,2025-12-15 16:15:28,"강원특별자치도 춘천시 충혼길52번길 10, 드림타워 302호 (온의동)",정상,0000,01,,263250.540593552    ,484452.409041204    ,강원특별자치도 춘천시 온의동 542-2 302호,2024-10-24 16:30:03
4191000,419000001219960001,1996-07-03,,폐업,2012-06-18,2007-01-18,2007-12-31,,0,,,원주가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,강원특별자치도 원주시 인동 264 ,2012-07-13 17:39:59
4191000,419000001220010001,2001-06-23,,폐업,2005-10-27,,,,0,,,서진가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,강원특별자치도 원주시 중앙동 43-2    ,2005-10-27 17:06:50
4191000,419000001220020001,2002-03-08,,폐업,2006-11-01,,,,0,,,남경축산수의약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,강원특별자치도 원주시 중앙동 87-3    ,2006-11-01 11:25:10
4191000,419000001220160001,2016-09-08,,영업/정상,,,,,93.61,,26481,피앤팜,I,000,2025-12-15 16:15:28,강원특별자치도 원주시 소방서길 25 (명륜동),정상,0000,01,,283675.585779628    ,425666.323734624    ,강원특별자치도 원주시 명륜동 822-4 ,2019-12-02 17:08:07
4191000,419000001220050001,2005-11-08,,영업/정상,,,,,163.8,,26428,영서가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 원주시 평원로 67 (중앙동),정상,0000,01,0337465654,284112.256822708    ,428142.85725411     ,강원특별자치도 원주시 중앙동 43-2 ,2023-01-06 14:33:06
4191000,419000001220140001,2014-06-11,,취소/말소/만료/정지/중지,,,,,199.16,,26448,(주)기준약품,I,L00,2025-12-15 16:15:28,강원특별자치도 원주시 송림길 34-35 (개운동),말소,0004,04,0337614413,284183.682565935    ,425904.972385901    ,강원특별자치도 원주시 개운동 445-9 ,2015-12-31 11:26:02
4191000,419000001220020002,2002-08-21,,영업/정상,,,,,0,,26474,중앙바이오가축약품,I,000,2025-12-15 16:15:28,"강원특별자치도 원주시 한지공원길 212, 1층 (단계동)",정상,0000,01,0337351482,282505.659154339    ,426664.27799387     ,강원특별자치도 원주시 단계동 924-15 ,2024-12-30 09:20:03
4201000,420000001220010001,2001-07-31,,폐업,2019-01-17,,,2019-01-17,0,,,주남가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,367943.636923803    ,473517.225785759    ,강원특별자치도 강릉시 노암동 233-1 ,2019-01-17 16:52:43
4201000,420000001219890001,1989-12-15,,폐업,2010-05-24,,,,0,,,동해가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,강원특별자치도 강릉시 옥천동 282-3    ,2010-05-24 10:23:32
4201000,420000001220000001,2000-03-18,,영업/정상,,,,,0,,25599,강원동물약품(주),I,L00,2025-12-15 16:15:28,"강원특별자치도 강릉시 회산로 276, 1층 (회산동)",정상,0000,01,,364094.552525446    ,471835.668872133    ,강원특별자치도 강릉시 회산동 370-5 ,2025-07-07 16:55:35
4251000,425000001220210001,2021-07-02,,영업/정상,,,,,0,,25142,주식회사 씨티씨백,U,L00,2026-04-21 03:03:03,강원특별자치도 홍천군 홍천읍 생명과학관길 106,정상,0000,01,07051122511,277679.264610562    ,464229.737691511    ,강원특별자치도 홍천군 홍천읍 연봉리 511-1 ,2026-04-20 15:11:31
4251000,425000001220150001,2015-08-21,,폐업,2019-06-20,,,2019-06-20,369,,25142,(주)씨티씨바이오,I,L00,2025-12-15 16:15:28,강원특별자치도 홍천군 홍천읍 생명과학관길 94,폐업,0002,03,07040330245,,,,2019-06-21 08:57:25
4251000,425000001220120001,2012-02-17,,영업/정상,,,,,235,,25117,거산동물약품,I,000,2025-12-15 16:15:28,강원특별자치도 홍천군 홍천읍 설악로 1475,정상,0000,01,,276251.014359411    ,464623.701714736    ,강원특별자치도 홍천군 홍천읍 하오안리 47-13 ,2020-11-27 15:43:39
4261000,426000001219950001,1995-01-03,,폐업,2015-03-23,,,,0,,,남산가축약품,I,000,2025-12-15 16:15:28,강원특별자치도 횡성군 횡성읍 문정로 16-1,폐업,0002,03,,287069.485160531    ,443526.584660727    ,강원특별자치도 횡성군 횡성읍 읍하리 94-10 ,2015-03-23 14:04:24
4271000,427000001220140001,2014-01-24,,영업/정상,,,,,66,,26206,일진에프앤피 주식회사,I,L00,2025-12-15 16:15:28,강원특별자치도 영월군 주천면 모내실길 163,정상,0000,01,,,,,2024-05-16 16:26:58
4271000,427000001220030001,2003-05-20,,폐업,2025-07-02,,,2025-07-02,132.48,,26233,(주)동강,I,L00,2025-12-15 16:15:28,"강원특별자치도 영월군 영월읍 단종로33번길 30, 2층",폐업,0002,03,,330163.97512245     ,410200.530748276    ,강원특별자치도 영월군 영월읍 영흥리 950-5 ,2025-07-02 17:47:44
4301000,430000001220030001,2003-11-25,,영업/정상,,,,,107.88,,24034,(주)철원동물약품,I,000,2025-12-15 16:15:28,"강원특별자치도 철원군 갈말읍 명성로 234, 1층",정상,0000,01,,226896.81796749     ,516666.608599031    ,강원특별자치도 철원군 갈말읍 신철원리 ,2024-05-21 15:50:29
4301000,430100001220240001,2024-08-13,,영업/정상,,,,,0,,24021,철원동물약품,I,000,2025-12-15 16:15:28,"강원특별자치도 철원군 동송읍 금학로 98-1, 1층",정상,0000,01,,219557.462278522    ,521746.90149234     ,강원특별자치도 철원군 동송읍 이평리 568-55 ,2025-12-01 08:55:08
4321000,432100001220240001,2024-02-01,,영업/정상,,,,,41,,24537,애니팜,U,L00,2026-04-30 03:03:03,"강원특별자치도 양구군 양구읍 양구새싹로 7-3, 1층 A-3호",정상,0000,01,,286416.817610871    ,511485.184295518    ,경기도 남양주시 다산동 187-16 ,2026-04-29 09:02:22
4390000,439000001220140001,2014-06-16,,폐업,2025-02-06,,,2025-02-06,0,,27303,신일제약(주) 동물의약품 영업소,I,L00,2026-05-08 22:32:42,충청북도 충주시 앙성면 하너미로 785,폐업,0002,03,0437223311,267104.543167143    ,400821.169302875    ,충청북도 충주시 앙성면 용포리 79-9 ,2025-02-12 19:42:38
4390000,439000001220220001,2022-08-26,,폐업,2023-09-21,,,2023-09-21,,,27441,제이메디칼 주식회사,I,000,2026-05-08 22:32:43,"충청북도 충주시 새말1길 32, 3층 (칠금동)",폐업,0002,03,0438571038,280650.800895609    ,386978.935461656    ,충청북도 충주시 칠금동 275-2 ,2023-09-21 13:08:01
4390000,439000001220000001,2000-06-09,,영업/정상,,,,,159.44,,27418,충청가축약품,I,000,2026-05-08 22:32:42,충청북도 충주시 중원대로 3497-1 (문화동),정상,0000,01,0438424289,281470.975087872    ,385727.101712708    ,충청북도 충주시 문화동 54-1 ,2022-03-07 13:41:40
4390000,439000001220040001,2004-06-23,,폐업,2006-10-16,,,,123.82,,,세림가축약품,I,000,2026-05-08 22:32:42,충청북도 충주시 칠금3길 18 (칠금동),폐업,0002,03,0438541533,282164.804160594    ,387179.747220598    ,충청북도 충주시 칠금동 806 ,2006-10-16 15:18:17
4390000,439000001219830001,1983-10-28,,영업/정상,,,,,99.1,,27405,충주가축약품,I,000,2026-05-08 22:32:42,충청북도 충주시 탄금대로 34 (문화동),정상,0000,01,0438443090,282301.030252912    ,386310.645782775    ,충청북도 충주시 문화동 697 ,2026-04-27 16:41:09
4390000,439000001220060001,2006-10-18,,폐업,2015-07-21,,,,367.46,,,세림가축약품,I,000,2026-05-08 22:32:42,충청북도 충주시 칠금3길 18 (칠금동),폐업,0002,03,0438541533,282164.804160594    ,387179.747220598    ,충청북도 충주시 칠금동 806 ,2015-07-21 13:40:38
4390000,439000001220130001,2013-07-29,,폐업,2014-05-30,,,,0,,27304,신일제약(주) 동물의약품 영업소,I,L00,2026-05-08 22:32:42,충청북도 충주시 앙성면 복상골길 28,폐업,0002,03,0437223300,265732.387388954    ,401488.679339057    ,충청북도 충주시 앙성면 본평리 196-5 ,2014-06-09 08:51:47
4390000,439000001219930001,1997-09-24,,영업/정상,,,,,41.64,,27384,중원동물약품상사,I,000,2026-05-08 22:32:42,충청북도 충주시 천변로 249 (교현동),정상,0000,01,0438428888,283207.205932021    ,386170.56026136     ,충청북도 충주시 교현동 346-20 ,2019-04-17 11:11:48
4400000,440000001220030001,2003-04-21,,영업/정상,,,,,61,,27148,성진가축약품,I,000,2026-05-11 22:32:43,충청북도 제천시 청전대로 187 (장락동),정상,0000,01,,308167.558749818    ,406285.878961172    ,충청북도 제천시 장락동 642-6 ,2016-04-01 14:38:43
4400000,440000001219900001,1990-06-01,,폐업,2006-09-06,,,,23.5,,,재호가축약품,I,000,2026-05-11 22:32:42,,폐업,0002,03,,,,충청북도 제천시 의림동 34-1    ,2006-09-14 14:16:09
