개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
6430000,643000050220190021,2019-04-09,,영업/정상,,,,,,,27624,(주)참바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 음성군 금왕읍 각구실길223번길 37,정상,0000,01,0438774111,251586.796305665    ,389276.315809352    ,충청북도 음성군 금왕읍 각회리 324번지 0호 ,,사료제조업,,2019-04-09 17:01:57
6430000,643000050220190022,2019-04-29,,영업/정상,,,,,0,,,(주)애니힐,사료제조업(보조),I,000,2025-12-15 16:15:28,"충청북도 충주시 대소원면 메가폴리스2로 7, 바동",정상,0000,01,,272137.270366935    ,388348.56823768     ,충청북도 충주시 대소원면 영평리 840번지 0호 바동 ,,사료제조업,,2022-06-14 18:04:35
6430000,643000050220190027,2019-05-16,,영업/정상,,,,,,,,충주축협 사료사업소,사료제조업(수입),I,000,2025-12-15 16:15:28,"충청북도 충주시 하풍1길 21, 가축시장 1동 (풍동)",정상,0000,01,,280323.26408969     ,382426.985235471    ,충청북도 충주시 풍동  408번지 10호 가축시장 1동 ,,사료제조업,,2025-03-27 14:18:27
6430000,643000050220190032,2019-07-03,,영업/정상,,,,,,,,토종한우영농조합법인,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 남일면 계산은행로 70-38,정상,0000,01,,250186.482811436    ,340718.645850972    ,충청북도 청주시 상당구 남일면 은행리 425번지 0호 ,,사료제조업,,2024-09-11 17:31:02
6430000,643000050220190033,2019-07-03,,영업/정상,,,,,,,28321,배고픈 모찌,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 율량로 157, 105호 (율량동, 선광로즈웰1차아파트)",정상,0000,01,,244645.421642565    ,352022.132395102    ,충청북도 청주시 청원구 율량동  2080번지 0호 선광로즈웰1차아파트상가동 105호,,사료제조업,,2019-07-03 09:01:51
6430000,643000050220240008,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:47:04
6430000,643000050220240009,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:47:15
6430000,643000050220240010,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:47:24
6430000,643000050220240011,2024-01-19,,영업/정상,,,,,,,,(주)유비해피,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 서부로1124번길 154 (석곡동),정상,0000,01,,238444.511537636    ,345017.692771871    ,충청북도 청주시 흥덕구 석곡동  56번지 4호 ,,사료제조업,,2025-11-11 21:37:33
6430000,643000050220240012,2024-02-21,,영업/정상,,,,,,,,펫뮤즈,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 상당구 쇠내로 86, 광제한의원 3층 1~2호 (금천동)",정상,0000,01,,244947.628540463    ,347182.265043637    ,충청북도 청주시 상당구 금천동  97번지 18호 광제한의원 ,,사료제조업,,2024-05-22 14:18:59
6430000,643000050220240013,2024-02-21,,영업/정상,,,,,,,,주식회사 펫믈리에,사료제조업(배합),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 내수읍 덕암길 10, 충북보건과학대학교(창업보육센터생산형2관) 101호",정상,0000,01,,249530.564480267    ,355354.347195804    ,충청북도 청주시 청원구 내수읍 덕암리 4번지 0호 충북보건과학대학교 ,,사료제조업,,2024-06-23 18:01:25
6430000,643000050220240014,2024-02-21,,영업/정상,,,,,,,,주식회사 펫믈리에,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 내수읍 덕암길 10, 충북보건과학대학교(창업보육센터생산형2관) 101호",정상,0000,01,,249530.564480267    ,355354.347195804    ,충청북도 청주시 청원구 내수읍 덕암리 4번지 0호 충북보건과학대학교 ,,사료제조업,,2025-06-30 13:01:46
6430000,643000050220240015,2024-02-22,,영업/정상,,,,,,,,청풍명월무역,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 제천시 한수면 미륵송계로 1737,정상,0000,01,,295872.661559562    ,377516.448310419    ,충청북도 제천시 한수면 송계리 519번지 0호 ,,사료제조업,,2024-03-13 14:41:57
6430000,643000050220240016,2024-02-27,,영업/정상,,,,,0,,,주식회사 버드소리,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 음성군 맹동면 두레로 164,정상,0000,01,,249645.431991383    ,379276.545900858    ,충청북도 음성군 맹동면 두성리 1054번지 0호 ,,사료제조업,,2024-05-07 10:33:11
6430000,643000050220240017,2024-02-29,,영업/정상,,,,,,,,(주)소마,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 음성군 음성읍 한불로69번길 24,정상,0000,01,,262638.723884443    ,380971.321015596    ,충청북도 음성군 음성읍 평곡리 406번지 5호 ,,사료제조업,,2025-11-05 14:19:06
6430000,643000050220240018,2024-03-12,,영업/정상,,,,,,,,씨엠바이오헬스,사료제조업(수입),I,000,2025-12-15 16:15:28,"충청북도 청주시 흥덕구 오송읍 오송생명14로 16, 씨엠바이오헬스빌딩",정상,0000,01,,227373.027765782    ,347476.5626849      ,충청북도 청주시 흥덕구 오송읍 정중리 679번지 0호 ,,사료제조업,,2024-03-13 11:18:20
6430000,643000050220240019,2024-03-15,,영업/정상,,,,,,,,(주)엠케이생명과학,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 음성군 금왕읍 신내로695번길 175,정상,0000,01,,246757.255264512    ,389026.327401713    ,충청북도 음성군 금왕읍 행제리 109번지 0호 ,,사료제조업,,2024-06-03 11:12:34
6430000,643000050220240020,2024-03-21,,영업/정상,,,,,,,,토교산업 주식회사,사료제조업(단미),I,000,2026-01-15 21:00:50,충청북도 제천시 송학면 내토로 1143,정상,0000,01,,310613.469110747    ,408621.852024296    ,충청북도 제천시 송학면 무도리 471번지 2호 ,,사료제조업,,2026-01-14 19:53:30
6430000,643000050220240021,2024-03-21,,영업/정상,,,,,0,,,대성엠디아이(주) 제천사업소,사료제조업(단미),I,000,2026-01-15 21:00:50,충청북도 제천시 의병대로57길 87 (두학동),정상,0000,01,,314185.479123133    ,404513.06295468     ,충청북도 제천시 두학동  35번지 3호 ,,사료제조업,,2026-01-14 18:54:10
6430000,643000050220240022,2024-03-21,,영업/정상,,,,,,,,윔스(WIMS),사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 율봉로209번길 40, 상가9동 1층 107호 (율량동, 율량럭키아파트)",정상,0000,01,,244102.393153125    ,352233.756483926    ,충청북도 청주시 청원구 율량동  863번지 0호 율량럭키아파트 ,,사료제조업,,2024-10-10 14:43:58
6430000,643000050220240024,2024-03-27,,영업/정상,,,,,,,,(주)네츄럴굿띵스,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 강내면 석화사인길 83-11,정상,0000,01,,232557.393505581    ,347691.03428688     ,충청북도 청주시 흥덕구 강내면 석화리 23번지 2호 ,,사료제조업,,2025-11-11 21:02:38
6430000,643000050220240025,2024-03-27,,영업/정상,,,,,,,28222,멍멍캐슬,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 흥덕구 오송읍 봉산3길 20-11, 1층",정상,0000,01,,228416.45           ,346926.705          ,충청북도 청주시 흥덕구 오송읍 봉산리 939번지 0호 ,,사료제조업,,2024-03-27 15:36:36
6430000,643000050220240026,2024-04-02,,영업/정상,,,,,,,,(주)삼원팜텍,사료제조업(수입),I,L00,2025-12-15 16:15:28,"충청북도 옥천군 옥천읍 테크노밸리로4길 10, 부1동",정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 부1동 ,,사료제조업,,2024-04-02 20:44:22
6430000,643000050220240027,2024-04-15,,영업/정상,,,,,,,,농업회사법인 주식회사 목향허니비,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 음성군 생극면 생삼로 382-19,정상,0000,01,,250477.094690193    ,392537.381260137    ,충청북도 음성군 생극면 관성리 403번지 1호 ,,사료제조업,,2024-04-23 15:37:17
6430000,643000050220240028,2024-04-17,,영업/정상,,,,,,,,주식회사 에이비원,사료제조업(배합),I,000,2025-12-15 16:15:28,"충청북도 충주시 대소원면 대학로 50, 한국교통대학교 IBI동 103호",정상,0000,01,,277558.942143995    ,385713.68674673     ,충청북도 충주시 대소원면 검단리 123번지 0호 한국교통대학교 ,,사료제조업,,2025-04-15 17:24:14
6430000,643000050220240030,2024-04-29,,영업/정상,,,,,,,,펫링크,사료제조업(수입),I,000,2025-12-15 16:15:28,"충청북도 청주시 서원구 무심서로 377-3, 서원대학교 비전관동 2층 207호 (모충동)",정상,0000,01,,243118.949057482    ,347107.329941065    ,충청북도 청주시 서원구 모충동  231번지 0호 서원대학교 ,,사료제조업,,2024-11-13 09:51:13
6430000,643000050220110021,2011-08-08,,영업/정상,,,,,0,,,청주시농업기술센터,사료제조업(보조),I,000,2026-01-15 21:00:50,충청북도 청주시 상당구 남일면 단재로 480,정상,0000,01,0432013913,245140.334660409    ,343201.875866482    ,충청북도 청주시 상당구 남일면 효촌리 92번지 2호 ,,사료제조업,,2026-01-14 17:30:01
6430000,643000050220110022,2011-08-12,,영업/정상,,,,,,370-842,29158,영동양봉영농조합,사료제조업(배합),I,000,2025-12-15 16:15:28,충청북도 영동군 용화면 여의로 175,정상,0000,01,0437459111,265242.581372711    ,283014.724155858    ,충청북도 영동군 용화면 자계리 976번지 ,,사료제조업,,2015-06-16 20:47:25
6430000,643000050220110023,2011-09-07,,영업/정상,,,,,0,,,마로낙우회영농조합법인,사료제조업(배합),I,000,2025-12-15 16:15:28,충청북도 보은군 마로면 갈평길 316,정상,0000,01,0435429465,275213.837945888    ,326618.855857767    ,충청북도 보은군 마로면 갈평리 556번지 2호 ,,사료제조업,,2022-06-22 15:31:38
6430000,643000050220110025,2011-09-19,,영업/정상,,,,,,,,(주)제일바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 음성군 금왕읍 멍심이길 125-24,정상,0000,01,07043100127,247523.181029908    ,386577.545405385    ,충청북도 음성군 금왕읍 본대리 121번지 ,,사료제조업,,2025-07-16 17:42:32
6430000,643000050220110026,2011-09-19,,영업/정상,,,,,0,,,(주)제일바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 음성군 금왕읍 멍심이길 125-24,정상,0000,01,07043100127,247523.181029908    ,386577.545405385    ,충청북도 음성군 금왕읍 본대리 121번지 ,,사료제조업,,2025-07-17 10:19:34
6430000,643000050220110028,2011-10-26,,영업/정상,,,,,,370-811,29156,(주)메덱스,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 영동군 양강면 번지레길 169-27,정상,0000,01,,269504.6210394      ,292910.534855464    ,충청북도 영동군 양강면 가동리 22번지 1호 ,,사료제조업,,2015-07-06 10:22:05
6430000,643000050220230075,2023-12-11,,영업/정상,,,,,,,27738,댕댕까까,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 음성군 맹동면 대하로 211, 토담빌딩 114호",정상,0000,01,0437508082,248101.510610071    ,378530.777610968    ,충청북도 음성군 맹동면 동성리 506번지 0호 ,,사료제조업,,2024-01-02 15:41:18
6430000,643000050220230076,2023-12-13,,영업/정상,,,,,,,,오가닉바이오텍 주식회사,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 옥산면 환희길 116,정상,0000,01,0437153630,230009.168956506    ,351240.264036386    ,충청북도 청주시 흥덕구 옥산면 환희리 232번지 0호 ,,사료제조업,,2023-12-18 16:44:42
6430000,643000050220230077,2023-12-18,,영업/정상,,,,,,,,해피댕스,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 충주시 칠금중앙5길 2, 1층 (칠금동)",정상,0000,01,,281931.844400349    ,386996.363819303    ,충청북도 충주시 칠금동  964번지 0호 ,,사료제조업,,2025-11-11 22:17:16
6430000,643000050220240001,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:41:33
6430000,643000050220240002,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,"충청북도 옥천군 옥천읍 테크노밸리로4길 10, 주1동",정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:42:34
6430000,643000050220240003,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:44:59
6430000,643000050220240004,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:46:21
6430000,643000050220240005,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:46:34
6430000,643000050220240006,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:46:44
6430000,643000050220240007,2024-01-16,,영업/정상,,,,,,,29055,(주)삼원팜텍,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 옥천군 옥천읍 테크노밸리로4길 10,정상,0000,01,,,,충청북도 옥천군 옥천읍 구일리 1007번지 0호 ,,사료제조업,,2024-01-16 10:46:54
6430000,643000050220190074,2019-12-09,,영업/정상,,,,,,,27738,봉봉키친 더 펫,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 음성군 맹동면 장성2길 5, 1층 107호",정상,0000,01,,248044.903685264    ,378647.346796095    ,충청북도 음성군 맹동면 동성리 513번지 0호 ,,사료제조업,,2019-12-09 16:25:38
6430000,643000050220200001,2020-01-06,,영업/정상,,,,,,,,제이에프코리아,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 충주시 산척면 천등박달로 338-1,정상,0000,01,,285823.416709679    ,399886.950024496    ,충청북도 충주시 산척면 송강리 1082번지 8호 ,,사료제조업,,2020-01-06 08:55:22
6430000,643000050220200002,2020-01-06,,영업/정상,,,,,,,27315,제이에프코리아,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 충주시 산척면 천등박달로 338-1,정상,0000,01,,285823.416709679    ,399886.950024496    ,충청북도 충주시 산척면 송강리 1082번지 8호 ,,사료제조업,,2020-01-06 09:00:10
6430000,643000050220200003,2020-01-08,,영업/정상,,,,,,,28120,메디텍,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 청주시 청원구 오창읍 중심상업로 31-4,정상,0000,01,,238265.969673811    ,357040.902803751    ,충청북도 청주시 청원구 오창읍 양청리 792번지 5호 ,,사료제조업,,2020-01-08 11:40:00
6430000,643000050220200004,2020-01-10,,영업/정상,,,,,,,28176,(주)일신웰스,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 강내면 부용남이길 111-30,정상,0000,01,,233394.683326817    ,340860.61323213     ,충청북도 청주시 흥덕구 강내면 저산리 2번지 0호 ,,사료제조업,,2020-01-10 17:25:29
6430000,643000050220200008,2020-01-23,,영업/정상,,,,,0,,27025,(주)가천기업,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 단양군 단성면 설마로 127-116,정상,0000,01,0436518143,312092.562077085    ,380298.036890101    ,충청북도 단양군 단성면 고평리 43번지 0호 ,,사료제조업,,2021-02-26 11:38:56
6430000,643000050220200009,2020-01-23,,영업/정상,,,,,,,27939,위글랩,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 증평군 증평읍 초중로 37, 2층",정상,0000,01,,250647.731959736    ,364223.834638892    ,충청북도 증평군 증평읍 초중리 537번지 9호 ,,사료제조업,,2020-01-23 17:49:54
6430000,643000050220200010,2020-02-02,,영업/정상,,,,,,,,배드펫컴퍼니,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 충주시 동량면 조동2길 97,정상,0000,01,,286238.357647554    ,392417.383260258    ,충청북도 충주시 동량면 조동리 1237번지 3호 ,,사료제조업,,2020-04-16 15:43:17
6430000,643000050220200012,2020-02-17,,영업/정상,,,,,,,27868,명전바이오(주),사료제조업(보조),I,000,2025-12-15 16:15:28,"충청북도 진천군 문백면 도하3길 183-7, 공장 1동",정상,0000,01,,238542.173367417    ,361715.242244542    ,충청북도 진천군 문백면 도하리 634번지 0호 공장 1동 ,,사료제조업,,2020-02-17 08:53:10
6430000,643000050220200013,2020-02-20,,영업/정상,,,,,,,,(주)소마,사료제조업(수입),I,000,2025-12-15 16:15:28,충청북도 음성군 음성읍 한불로69번길 24,정상,0000,01,0438780591,262638.723884443    ,380971.321015596    ,충청북도 음성군 음성읍 평곡리 406번지 5호 ,,사료제조업,,2023-01-16 16:39:52
6430000,643000050220200014,2020-02-20,,영업/정상,,,,,,,28003,(주)세아푸드,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 괴산군 불정면 지장길 229,정상,0000,01,,272770.980196658    ,374052.477739355    ,충청북도 괴산군 불정면 세평리 357번지 3호 ,,사료제조업,,2020-02-20 17:25:35
6430000,643000050220200015,2020-02-20,,영업/정상,,,,,,,28003,(주)세아푸드,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 괴산군 불정면 지장길 229,정상,0000,01,,272770.980196658    ,374052.477739355    ,충청북도 괴산군 불정면 세평리 357번지 3호 ,,사료제조업,,2020-02-20 17:25:57
6430000,643000050220200016,2020-02-21,,영업/정상,,,,,,,28115,농업회사법인 웰니스파머 주식회사,사료제조업(보조),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 오창읍 양청3길 3, 충북테크노파크생명산업관 305호",정상,0000,01,0432123791,238175.599629575    ,358110.061044751    ,충청북도 청주시 청원구 오창읍 양청리 686번지 4호 충북테크노파크생명산업관 305호,,사료제조업,,2020-02-21 17:43:20
6430000,643000050220200017,2020-02-25,,영업/정상,,,,,0,,,댕댕잡화점,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 증평군 증평읍 송산로 141, 101호",정상,0000,01,,252124.614148995    ,366028.983475119    ,충청북도 증평군 증평읍 송산리 882번지 0호 101호,,사료제조업,,2020-04-21 20:10:07
6430000,643000050220200018,2020-02-26,,영업/정상,,,,,0,,,댕댕잡화점,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 증평군 증평읍 송산로 141, 101호",정상,0000,01,,252124.614148995    ,366028.983475119    ,충청북도 증평군 증평읍 송산리 882번지 0호 101호,,사료제조업,,2020-04-21 20:06:08
6430000,643000050220240052,2024-07-03,,영업/정상,,,,,,,,(주)와이제이로지스,사료제조업(단미),I,L00,2025-12-15 16:15:28,충청북도 충주시 엄정면 구룡로 329,정상,0000,01,,,,충청북도 충주시 엄정면 율능리 823번지 7호 ,,사료제조업,,2024-07-04 14:14:39
6430000,643000050220240053,2024-07-03,,영업/정상,,,,,,,,(주)와이제이로지스,사료제조업(단미),I,L00,2025-12-15 16:15:28,충청북도 충주시 엄정면 구룡로 329,정상,0000,01,,,,충청북도 충주시 엄정면 율능리 823번지 7호 ,,사료제조업,,2024-07-04 14:17:03
6430000,643000050220240054,2024-07-10,,영업/정상,,,,,,,,주식회사 펫믈리에,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 내수읍 덕암길 10, 충북보건과학대학교 101호",정상,0000,01,,249530.564480267    ,355354.347195804    ,충청북도 청주시 청원구 내수읍 덕암리 4번지 0호 충북보건과학대학교 ,,사료제조업,,2025-06-30 13:02:07
6430000,643000050220240055,2024-07-16,,영업/정상,,,,,,,28734,펫뮤즈,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 상당구 쇠내로 86, 광제한의원 3층 1~2호 (금천동)",정상,0000,01,,244947.628540463    ,347182.265043637    ,충청북도 청주시 상당구 금천동  97번지 18호 광제한의원 301~302호,,사료제조업,,2024-07-16 18:02:07
6430000,643000050220240056,2024-07-25,,영업/정상,,,,,,,,펫토랑(펫밀리레스토랑),사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 옥산면 오산1길 2,정상,0000,01,,233022.206168575    ,351801.934490013    ,충청북도 청주시 흥덕구 옥산면 오산리 173번지 13호 ,,사료제조업,,2024-07-29 17:44:27
6430000,643000050220110029,2011-11-17,,폐업,2026-02-02,,,,,361-803,,(주)제이엠텍,사료제조업(수입),I,000,2026-02-25 21:00:50,"충청북도 청주시 흥덕구 서부로 1307, 501호 (가경동)",폐업,0002,03,0432349088,,,충청북도 청주시 흥덕구 가경동  1703번지 501호 ,,사료제조업,,2026-02-24 01:16:01
6430000,643000050220110032,2011-12-16,,영업/정상,,,,,,369-834,27658,(주)벤텍바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 상곡로 101,정상,0000,01,0438830091,240611.458670984    ,389082.418191693    ,충청북도 음성군 삼성면 상곡리 288번지 ,,사료제조업,,2015-06-17 15:39:02
6430000,643000050220110033,2011-12-19,,영업/정상,,,,,,369-901,27642,(주)엠케이생명과학,사료제조업(배합),I,000,2025-12-15 16:15:28,충청북도 음성군 금왕읍 신내로695번길 175,정상,0000,01,0438814605,246757.255264512    ,389026.327401713    ,충청북도 음성군 금왕읍 행제리 109번지 ,,사료제조업,,2015-06-17 14:13:28
6430000,643000050220110035,2011-12-30,,영업/정상,,,,,,,27658,(주)벤텍바이오,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 상곡로 101,정상,0000,01,,240611.458670984    ,389082.418191693    ,충청북도 음성군 삼성면 상곡리 288번지 0호 ,,사료제조업,,2018-01-03 10:12:22
6430000,643000050220120001,2012-01-03,,영업/정상,,,,,0,,,청주축산영농조합법인,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 미원면 용곡구방로 727,정상,0000,01,0432217112,262439.402754089    ,353807.865802704    ,충청북도 청주시 상당구 미원면 기암리(岐岩) 145번지 1호 ,,사료제조업,,2023-06-23 10:44:52
6430000,643000050220120002,2012-01-06,,영업/정상,,,,,,390-875,27115,네스트케미칼,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 제천시 봉양읍 북부로11길 220,정상,0000,01,0436483512,301130.346769109    ,404933.288775828    ,충청북도 제천시 봉양읍 장평리 121번지 1호 ,,사료제조업,,2015-06-16 20:53:04
6430000,643000050220120003,2012-01-09,,영업/정상,,,,,,369-831,27647,(주)비티시,사료제조업(배합),I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 덕호로 379-8,정상,0000,01,0438781051,245780.733089225    ,393906.846871806    ,충청북도 음성군 삼성면 용대리 466번지 3호 ,,사료제조업,,2015-06-17 14:21:24
6430000,643000050220120004,2012-01-20,,영업/정상,,,,,0,,,주식회사 북부,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 청주시 흥덕구 강내면 서부로 284-31,정상,0000,01,0432377287,231103.795594434    ,342666.162738324    ,충청북도 청주시 흥덕구 강내면 태성리 190번지 ,,사료제조업,,2025-11-11 21:30:09
6430000,643000050220120006,2012-02-23,,영업/정상,,,,,,,27621,(주)풀잎비오투,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 음성군 생극면 생삼로 283,정상,0000,01,0532908467,250442.713648627    ,391469.068022391    ,충청북도 음성군 생극면 관성리 1028번지 ,,사료제조업,,2015-06-16 20:54:23
6430000,643000050220120008,2012-03-06,,영업/정상,,,,,,,,세일인터내셔날,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 음성군 맹동면 맹동산단로 53,정상,0000,01,0438826252,250479.834980039    ,380378.200170477    ,충청북도 음성군 맹동면 쌍정리 751번지 ,,사료제조업,,2021-10-26 10:42:47
6430000,643000050220120009,2012-03-11,,영업/정상,,,,,,,28182,케이브이 바이오젠,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 청주시 서원구 남이면 외천척산길 58,정상,0000,01,0432632430,239364.20345485     ,340060.283841372    ,충청북도 청주시 서원구 남이면 척산리 333번지 ,,사료제조업,,2017-02-11 15:45:08
6430000,643000050220120011,2012-03-21,,영업/정상,,,,,0,,,(주)삼양패키징 광혜원공장,사료제조업(단미),I,000,2026-04-24 21:00:51,충청북도 진천군 광혜원면 죽현길 114,정상,0000,01,0435301600,237544.306766024    ,383187.633263262    ,충청북도 진천군 광혜원면 죽현리 313번지 ,,사료제조업,,2026-04-22 10:49:04
6430000,643000050220120012,2012-03-29,,영업/정상,,,,,,,28182,케이브이 바이오젠,사료제조업(보조),I,000,2025-12-15 16:15:28,충청북도 청주시 서원구 남이면 외천척산길 58,정상,0000,01,0432632430,239364.20345485     ,340060.283841372    ,충청북도 청주시 서원구 남이면 척산리 333번지 ,,사료제조업,,2017-02-11 15:45:59
6430000,643000050220120014,2012-04-27,,영업/정상,,,,,,,,(주)메디텍,사료제조업(수입),I,000,2025-12-15 16:15:28,"충청북도 청주시 청원구 중심상업로 31-4, 409호",정상,0000,01,0432150250,238265.969673811    ,357040.902803751    ,충청북도 청주시 청원구 오창읍 양청리 792번지 5호 409호,,사료제조업,,2024-05-28 20:03:45
6430000,643000050220120018,2012-06-18,,영업/정상,,,,,0,,,한우가족영농조합법인,사료제조업(배합),I,000,2025-12-15 16:15:28,충청북도 괴산군 연풍면 연풍로 1194,정상,0000,01,0438331900,287348.506973727    ,362817.236420388    ,충청북도 괴산군 연풍면 적석리 254번지 1호 ,,사료제조업,,2019-09-06 16:15:54
6430000,643000050220190035,2019-07-03,,영업/정상,,,,,0,,,토종한우영농조합법인,사료제조업(단미),I,000,2025-12-15 16:15:28,충청북도 청주시 상당구 남일면 계산은행로 70-38,정상,0000,01,0432928557,250186.482811436    ,340718.645850972    ,충청북도 청주시 상당구 남일면 은행리 425번지 0호 ,,사료제조업,,2024-09-11 17:29:32
6430000,643000050220190036,2019-07-09,,영업/정상,,,,,,,28458,굿독,사료제조업(단미),I,000,2025-12-15 16:15:28,"충청북도 청주시 흥덕구 1순환로436번길 59, (주)파워뷰 1층 (신봉동)",정상,0000,01,,241811.822607134    ,350453.646206396    ,충청북도 청주시 흥덕구 신봉동  187번지 3호 (주)파워뷰 1호,,사료제조업,,2019-07-09 10:09:15
